0.6196,0.00686579696758
0.9306,0.00359398497493
1.0,0.0
0.3034,0.00650151428515
0.0022,0.000662594898864
0.0132,0.00161404832641
0.0048,0.000977441558355
0.0044,0.000936017093861
0.6236,0.00685161353259
1.0,0.0
0.1004,0.00425017270237
0.2774,0.00633165444414
0.0298,0.00240466047499
1.0,0.0
0.758,0.00605699595509
0.3258,0.00662803681342
0.8502,0.00504697850203
0.7164,0.00637449668601
1.0,0.0
0.179,0.00542142047807
1.0,0.0
0.9366,0.00344617004804
0.8634,0.00485675694265
0.165,0.00524928566569
0.0446,0.00291927525252
1.0,0.0
0.9282,0.00365088372863
0.1746,0.00536870263658
0.6994,0.00648443736958
0.9008,0.0042275136901
0.9442,0.00324611644893
0.6052,0.00691278467768
0.3138,0.00656246234275
0.0006,0.000346306222872
0.3368,0.00668379772285
0.9594,0.00279111590587
0.6358,0.00680526795946
0.6778,0.00660889037585
0.0368,0.00266254614983
0.251,0.00613186757848
0.5314,0.00705711045684
0.7748,0.00590736760326
0.112,0.00445995515673
1.0,0.0
0.6478,0.00675507453697
0.957,0.00286883251515
0.754,0.00609071424383
0.2954,0.00645195846236
0.4896,0.007069538033
0.907,0.00410733490234
1.0,0.0
0.3844,0.00687948602731
0.525,0.00706222344591
0.3896,0.00689654754207
1.0,0.0
0.6402,0.00678739950202
0.497,0.0070709405315
1.0,0.0
0.9008,0.0042275136901
0.8202,0.00543087396282
0.3178,0.00658487904217
0.296,0.00645575712059
0.1986,0.00564195072648
0.328,0.0066395180548
1.0,0.0
1.0,0.0
0.9596,0.00278452293939
0.8682,0.00478390551746
0.0166,0.00180690010792
0.9628,0.00267642149147
0.0012,0.000489603921553
1.0,0.0
1.0,0.0
0.106,0.00435348136553
0.7376,0.00622167565853
0.4246,0.0069902051472
0.9254,0.00371577286712
0.4628,0.00705147020131
0.7136,0.00639335655192
0.0014,0.000528779727297
0.9596,0.00278452293939
0.7412,0.00619390926637
0.0012,0.000489603921553
0.0664,0.00352110891624
0.0452,0.00293792307592
0.1728,0.00534677772121
0.607,0.00690725705327
0.5578,0.00702366229257
0.0974,0.00419316682234
0.783,0.00582942535761
0.0082,0.0012753634776
0.035,0.00259903828367
0.132,0.00478698234799
0.2498,0.00612209049263
0.0374,0.00268332778467
0.0554,0.00323514574633
1.0,0.0
1.0,0.0
0.3932,0.00690787608459
0.0682,0.00356507391228
0.9454,0.0032130620909
0.003,0.000773433901507
0.2298,0.0059496547799
0.639,0.00679233391405
0.1518,0.00507457899732
1.0,0.0
0.7872,0.00578819764694
0.0378,0.00269707841933
0.0322,0.00249652398346
0.911,0.00402688465194
0.077,0.00377017240985
0.9402,0.00335332551358
0.9506,0.00306462526257
0.0722,0.00366025026467
0.4294,0.00700022342501
0.2018,0.00567585693971
0.3872,0.00688877579835
0.5202,0.0070652948983
0.0,0.0
0.2082,0.00574199895507
0.167,0.00527467534546
0.054,0.00319637294445
0.6308,0.00682482761687
0.4438,0.00702625874844
0.6334,0.00681475516802
0.0226,0.00210186774084
0.194,0.00559220886591
1.0,0.0
1.0,0.0
0.7626,0.00601732897555
0.9462,0.00319078548323
0.0548,0.0032186009383
0.0074,0.00121204290353
0.4332,0.0070076780748
0.6474,0.00675682233006
0.295,0.00644941857845
1.0,0.0
0.9132,0.00398160168776
0.879,0.00461213616451
0.008,0.00125984125984
0.2662,0.00625040094714
0.0056,0.00105533312276
0.3794,0.00686229757443
0.2244,0.00589990915184
0.333,0.00666499812453
0.5644,0.00701216999223
1.0,0.0
1.0,0.0
0.1698,0.00530976383656
0.0904,0.00405531355138
0.51,0.00706965345685
0.3756,0.00684871725216
0.3078,0.00652777389314
0.0052,0.00101714895664
0.0494,0.00306462526257
0.352,0.00675419869415
0.1598,0.00518196796594
0.0602,0.00336380617753
0.0028,0.000747283078893
0.95,0.00308220700148
0.5768,0.00698715621695
0.0036,0.000846999409681
0.0004,0.000282786138274
0.2488,0.00611389499419
0.397,0.00691940748908
1.0,0.0
0.1202,0.0045989555336
0.0026,0.00072017220163
0.007,0.0011790674281
0.0004,0.000282786138274
0.8688,0.0047746530764
