"X1980.01.01.00.00.00","X1980.02.01.00.00.00","X1980.03.01.00.00.00","X1980.04.01.00.00.00","X1980.05.01.00.00.00","X1980.06.01.00.00.00","X1980.07.01.00.00.00","X1980.08.01.00.00.00","X1980.09.01.00.00.00","X1980.10.01.00.00.00","X1980.11.01.00.00.00","X1980.12.01.00.00.00","X1981.01.01.00.00.00","X1981.02.01.00.00.00","X1981.03.01.00.00.00","X1981.04.01.00.00.00","X1981.05.01.00.00.00","X1981.06.01.00.00.00","X1981.07.01.00.00.00","X1981.08.01.00.00.00","X1981.09.01.00.00.00","X1981.10.01.00.00.00","X1981.11.01.00.00.00","X1981.12.01.00.00.00","X1982.01.01.00.00.00","X1982.02.01.00.00.00","X1982.03.01.00.00.00","X1982.04.01.00.00.00","X1982.05.01.00.00.00","X1982.06.01.00.00.00","X1982.07.01.00.00.00","X1982.08.01.00.00.00","X1982.09.01.00.00.00","X1982.10.01.00.00.00","X1982.11.01.00.00.00","X1982.12.01.00.00.00","X1983.01.01.00.00.00","X1983.02.01.00.00.00","X1983.03.01.00.00.00","X1983.04.01.00.00.00","X1983.05.01.00.00.00","X1983.06.01.00.00.00","X1983.07.01.00.00.00","X1983.08.01.00.00.00","X1983.09.01.00.00.00","X1983.10.01.00.00.00","X1983.11.01.00.00.00","X1983.12.01.00.00.00","X1984.01.01.00.00.00","X1984.02.01.00.00.00","X1984.03.01.00.00.00","X1984.04.01.00.00.00","X1984.05.01.00.00.00","X1984.06.01.00.00.00","X1984.07.01.00.00.00","X1984.08.01.00.00.00","X1984.09.01.00.00.00","X1984.10.01.00.00.00","X1984.11.01.00.00.00","X1984.12.01.00.00.00","X1985.01.01.00.00.00","X1985.02.01.00.00.00","X1985.03.01.00.00.00","X1985.04.01.00.00.00","X1985.05.01.00.00.00","X1985.06.01.00.00.00","X1985.07.01.00.00.00","X1985.08.01.00.00.00","X1985.09.01.00.00.00","X1985.10.01.00.00.00","X1985.11.01.00.00.00","X1985.12.01.00.00.00","X1986.01.01.00.00.00","X1986.02.01.00.00.00","X1986.03.01.00.00.00","X1986.04.01.00.00.00","X1986.05.01.00.00.00","X1986.06.01.00.00.00","X1986.07.01.00.00.00","X1986.08.01.00.00.00","X1986.09.01.00.00.00","X1986.10.01.00.00.00","X1986.11.01.00.00.00","X1986.12.01.00.00.00","X1987.01.01.00.00.00","X1987.02.01.00.00.00","X1987.03.01.00.00.00","X1987.04.01.00.00.00","X1987.05.01.00.00.00","X1987.06.01.00.00.00","X1987.07.01.00.00.00","X1987.08.01.00.00.00","X1987.09.01.00.00.00","X1987.10.01.00.00.00","X1987.11.01.00.00.00","X1987.12.01.00.00.00","X1988.01.01.00.00.00","X1988.02.01.00.00.00","X1988.03.01.00.00.00","X1988.04.01.00.00.00","X1988.05.01.00.00.00","X1988.06.01.00.00.00","X1988.07.01.00.00.00","X1988.08.01.00.00.00","X1988.09.01.00.00.00","X1988.10.01.00.00.00","X1988.11.01.00.00.00","X1988.12.01.00.00.00","X1989.01.01.00.00.00","X1989.02.01.00.00.00","X1989.03.01.00.00.00","X1989.04.01.00.00.00","X1989.05.01.00.00.00","X1989.06.01.00.00.00","X1989.07.01.00.00.00","X1989.08.01.00.00.00","X1989.09.01.00.00.00","X1989.10.01.00.00.00","X1989.11.01.00.00.00","X1989.12.01.00.00.00","X1990.01.01.00.00.00","X1990.02.01.00.00.00","X1990.03.01.00.00.00","X1990.04.01.00.00.00","X1990.05.01.00.00.00","X1990.06.01.00.00.00","X1990.07.01.00.00.00","X1990.08.01.00.00.00","X1990.09.01.00.00.00","X1990.10.01.00.00.00","X1990.11.01.00.00.00","X1990.12.01.00.00.00","X1991.01.01.00.00.00","X1991.02.01.00.00.00","X1991.03.01.00.00.00","X1991.04.01.00.00.00","X1991.05.01.00.00.00","X1991.06.01.00.00.00","X1991.07.01.00.00.00","X1991.08.01.00.00.00","X1991.09.01.00.00.00","X1991.10.01.00.00.00","X1991.11.01.00.00.00","X1991.12.01.00.00.00","X1992.01.01.00.00.00","X1992.02.01.00.00.00","X1992.03.01.00.00.00","X1992.04.01.00.00.00","X1992.05.01.00.00.00","X1992.06.01.00.00.00","X1992.07.01.00.00.00","X1992.08.01.00.00.00","X1992.09.01.00.00.00","X1992.10.01.00.00.00","X1992.11.01.00.00.00","X1992.12.01.00.00.00","X1993.01.01.00.00.00","X1993.02.01.00.00.00","X1993.03.01.00.00.00","X1993.04.01.00.00.00","X1993.05.01.00.00.00","X1993.06.01.00.00.00","X1993.07.01.00.00.00","X1993.08.01.00.00.00","X1993.09.01.00.00.00","X1993.10.01.00.00.00","X1993.11.01.00.00.00","X1993.12.01.00.00.00","X1994.01.01.00.00.00","X1994.02.01.00.00.00","X1994.03.01.00.00.00","X1994.04.01.00.00.00","X1994.05.01.00.00.00","X1994.06.01.00.00.00","X1994.07.01.00.00.00","X1994.08.01.00.00.00","X1994.09.01.00.00.00","X1994.10.01.00.00.00","X1994.11.01.00.00.00","X1994.12.01.00.00.00","X1995.01.01.00.00.00","X1995.02.01.00.00.00","X1995.03.01.00.00.00","X1995.04.01.00.00.00","X1995.05.01.00.00.00","X1995.06.01.00.00.00","X1995.07.01.00.00.00","X1995.08.01.00.00.00","X1995.09.01.00.00.00","X1995.10.01.00.00.00","X1995.11.01.00.00.00","X1995.12.01.00.00.00","X1996.01.01.00.00.00","X1996.02.01.00.00.00","X1996.03.01.00.00.00","X1996.04.01.00.00.00","X1996.05.01.00.00.00","X1996.06.01.00.00.00","X1996.07.01.00.00.00","X1996.08.01.00.00.00","X1996.09.01.00.00.00","X1996.10.01.00.00.00","X1996.11.01.00.00.00","X1996.12.01.00.00.00","X1997.01.01.00.00.00","X1997.02.01.00.00.00","X1997.03.01.00.00.00","X1997.04.01.00.00.00","X1997.05.01.00.00.00","X1997.06.01.00.00.00","X1997.07.01.00.00.00","X1997.08.01.00.00.00","X1997.09.01.00.00.00","X1997.10.01.00.00.00","X1997.11.01.00.00.00","X1997.12.01.00.00.00","X1998.01.01.00.00.00","X1998.02.01.00.00.00","X1998.03.01.00.00.00","X1998.04.01.00.00.00","X1998.05.01.00.00.00","X1998.06.01.00.00.00","X1998.07.01.00.00.00","X1998.08.01.00.00.00","X1998.09.01.00.00.00","X1998.10.01.00.00.00","X1998.11.01.00.00.00","X1998.12.01.00.00.00","X1999.01.01.00.00.00","X1999.02.01.00.00.00","X1999.03.01.00.00.00","X1999.04.01.00.00.00","X1999.05.01.00.00.00","X1999.06.01.00.00.00","X1999.07.01.00.00.00","X1999.08.01.00.00.00","X1999.09.01.00.00.00","X1999.10.01.00.00.00","X1999.11.01.00.00.00","X1999.12.01.00.00.00","X2000.01.01.00.00.00","X2000.02.01.00.00.00","X2000.03.01.00.00.00","X2000.04.01.00.00.00","X2000.05.01.00.00.00","X2000.06.01.00.00.00","X2000.07.01.00.00.00","X2000.08.01.00.00.00","X2000.09.01.00.00.00","X2000.10.01.00.00.00","X2000.11.01.00.00.00","X2000.12.01.00.00.00","X2001.01.01.00.00.00","X2001.02.01.00.00.00","X2001.03.01.00.00.00","X2001.04.01.00.00.00","X2001.05.01.00.00.00","X2001.06.01.00.00.00","X2001.07.01.00.00.00","X2001.08.01.00.00.00","X2001.09.01.00.00.00","X2001.10.01.00.00.00","X2001.11.01.00.00.00","X2001.12.01.00.00.00","X2002.01.01.00.00.00","X2002.02.01.00.00.00","X2002.03.01.00.00.00","X2002.04.01.00.00.00","X2002.05.01.00.00.00","X2002.06.01.00.00.00","X2002.07.01.00.00.00","X2002.08.01.00.00.00","X2002.09.01.00.00.00","X2002.10.01.00.00.00","X2002.11.01.00.00.00","X2002.12.01.00.00.00","X2003.01.01.00.00.00","X2003.02.01.00.00.00","X2003.03.01.00.00.00","X2003.04.01.00.00.00","X2003.05.01.00.00.00","X2003.06.01.00.00.00","X2003.07.01.00.00.00","X2003.08.01.00.00.00","X2003.09.01.00.00.00","X2003.10.01.00.00.00","X2003.11.01.00.00.00","X2003.12.01.00.00.00","X2004.01.01.00.00.00","X2004.02.01.00.00.00","X2004.03.01.00.00.00","X2004.04.01.00.00.00","X2004.05.01.00.00.00","X2004.06.01.00.00.00","X2004.07.01.00.00.00","X2004.08.01.00.00.00","X2004.09.01.00.00.00","X2004.10.01.00.00.00","X2004.11.01.00.00.00","X2004.12.01.00.00.00","X2005.01.01.00.00.00","X2005.02.01.00.00.00","X2005.03.01.00.00.00","X2005.04.01.00.00.00","X2005.05.01.00.00.00","X2005.06.01.00.00.00","X2005.07.01.00.00.00","X2005.08.01.00.00.00","X2005.09.01.00.00.00","X2005.10.01.00.00.00","X2005.11.01.00.00.00","X2005.12.01.00.00.00","X2006.01.01.00.00.00","X2006.02.01.00.00.00","X2006.03.01.00.00.00","X2006.04.01.00.00.00","X2006.05.01.00.00.00","X2006.06.01.00.00.00","X2006.07.01.00.00.00","X2006.08.01.00.00.00","X2006.09.01.00.00.00","X2006.10.01.00.00.00","X2006.11.01.00.00.00","X2006.12.01.00.00.00","X2007.01.01.00.00.00","X2007.02.01.00.00.00","X2007.03.01.00.00.00","X2007.04.01.00.00.00","X2007.05.01.00.00.00","X2007.06.01.00.00.00","X2007.07.01.00.00.00","X2007.08.01.00.00.00","X2007.09.01.00.00.00","X2007.10.01.00.00.00","X2007.11.01.00.00.00","X2007.12.01.00.00.00","X2008.01.01.00.00.00","X2008.02.01.00.00.00","X2008.03.01.00.00.00","X2008.04.01.00.00.00","X2008.05.01.00.00.00","X2008.06.01.00.00.00","X2008.07.01.00.00.00","X2008.08.01.00.00.00","X2008.09.01.00.00.00","X2008.10.01.00.00.00","X2008.11.01.00.00.00","X2008.12.01.00.00.00","X2009.01.01.00.00.00","X2009.02.01.00.00.00","X2009.03.01.00.00.00","X2009.04.01.00.00.00","X2009.05.01.00.00.00","X2009.06.01.00.00.00","X2009.07.01.00.00.00","X2009.08.01.00.00.00","X2009.09.01.00.00.00","X2009.10.01.00.00.00","X2009.11.01.00.00.00","X2009.12.01.00.00.00","X2010.01.01.00.00.00","X2010.02.01.00.00.00","X2010.03.01.00.00.00","X2010.04.01.00.00.00","X2010.05.01.00.00.00","X2010.06.01.00.00.00","X2010.07.01.00.00.00","X2010.08.01.00.00.00","X2010.09.01.00.00.00","X2010.10.01.00.00.00","X2010.11.01.00.00.00","X2010.12.01.00.00.00","X2011.01.01.00.00.00","X2011.02.01.00.00.00","X2011.03.01.00.00.00","X2011.04.01.00.00.00","X2011.05.01.00.00.00","X2011.06.01.00.00.00","X2011.07.01.00.00.00","X2011.08.01.00.00.00","X2011.09.01.00.00.00","X2011.10.01.00.00.00","X2011.11.01.00.00.00","X2011.12.01.00.00.00","X2012.01.01.00.00.00","X2012.02.01.00.00.00","X2012.03.01.00.00.00","X2012.04.01.00.00.00","X2012.05.01.00.00.00","X2012.06.01.00.00.00","X2012.07.01.00.00.00","X2012.08.01.00.00.00","X2012.09.01.00.00.00","X2012.10.01.00.00.00","X2012.11.01.00.00.00","X2012.12.01.00.00.00","X2013.01.01.00.00.00","X2013.02.01.00.00.00","X2013.03.01.00.00.00","X2013.04.01.00.00.00","X2013.05.01.00.00.00","X2013.06.01.00.00.00","X2013.07.01.00.00.00","X2013.08.01.00.00.00","X2013.09.01.00.00.00","X2013.10.01.00.00.00","X2013.11.01.00.00.00","X2013.12.01.00.00.00","X2014.01.01.00.00.00","X2014.02.01.00.00.00","X2014.03.01.00.00.00","X2014.04.01.00.00.00","X2014.05.01.00.00.00","X2014.06.01.00.00.00","X2014.07.01.00.00.00","X2014.08.01.00.00.00","X2014.09.01.00.00.00","X2014.10.01.00.00.00","X2014.11.01.00.00.00","X2014.12.01.00.00.00","X2015.01.01.00.00.00","X2015.02.01.00.00.00","X2015.03.01.00.00.00","X2015.04.01.00.00.00","X2015.05.01.00.00.00","X2015.06.01.00.00.00","X2015.07.01.00.00.00","X2015.08.01.00.00.00","X2015.09.01.00.00.00","X2015.10.01.00.00.00","X2015.11.01.00.00.00","X2015.12.01.00.00.00","X2016.01.01.00.00.00","X2016.02.01.00.00.00","X2016.03.01.00.00.00","X2016.04.01.00.00.00","X2016.05.01.00.00.00","X2016.06.01.00.00.00","X2016.07.01.00.00.00","X2016.08.01.00.00.00","X2016.09.01.00.00.00","X2016.10.01.00.00.00","X2016.11.01.00.00.00","X2016.12.01.00.00.00","X2017.01.01.00.00.00","X2017.02.01.00.00.00","X2017.03.01.00.00.00","X2017.04.01.00.00.00","X2017.05.01.00.00.00","X2017.06.01.00.00.00"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,119,229,534,499,323,330,440,143,390,23,164,526,797,548,548,217,132,0,0,0,0,0,122,108,93,590,689,689,344,753,278,100,390,766,708,700,300,759,0,0,620,0,1090,1100,0,75,0,0,0,400,654,1100,2925,1568,1450,1051,1051,960,0,0,998,1014,905,734,560,700,1104,0,544,1178,956,0,456,753,1078,731,1209,1091,1603,2537,848,562,820,660,2161,1533,984,472,1323,881,1554,530,390,11957,1935,562,1443,281,285,465,979,391,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,7006,6738,4936,7976.5,5487,2595,3077,7913,8986,10387,11820,13810,13360,11213,11192,13508,14493,13350,14447,13764,10492,9382,10799,9883,6788.5,9957,7860,4894,10228,10567,11057,18832,16856,16414,10634,9844,11576,11053,9802,10557,15305,15568,12816,17960,18388,19360,23413,24677,28966,28069,26557,21020,12675,11838,13478,14530,12351,13283,8785,7066,10978,8389,8232,8874,7696,10246,10417,13409,11150,11736,22107,20957,11735,8824,8035,9000,7340,8092,8079,10949,9034,7173,16658,7508,7140,10580,12218,8704,8768,9835,8202,8155,8131,9083,11152,13941,12026,10246,9259,10591,11182,8808,8562,10809,9174,8847,8106,5457,6198,12130,12248,7692,5173,3961,3878,6150,5254,5219,4364,4261,6691,5912,5679,6243,6848,5441,5670,2792,1686,1825,5832,2032,6812,6306,6571,6039,6077,4977,5612,5111,6264,5544,5222,5168,5771,5314,7011,4727,5540,4462,4618,3650,4421,6749,5346,4760,5892,5342,7719,6127,4792,5745,5299,4040,6747,7501,4099,6401,4392,5487,5070,5404,2629,4202,5253,5570,4661,2840,3348,4779,4321,4127,3657,3786,1876,3871,4064,3418,4232,5113,1679,3823,4798,3651,2605,4222,3755,4918,3820,4076,5326,5561,8830,6614,6980,7067,5538,7073,6910,7394,9307,6210,5322,4256,6832,6059,5376,6010,6804,6937,7067,5418,5410,6485,5764,5470,6344,6528,5636,5516,6291,6162,5394,5621,4302,6283,5430,5131,5453,5033,5234,4347,4359,4356,4616,4429,3773,3218,3133,3115,3250,3229,4317,4812,3903,4228,3709,4680,3995,4675,4539,5273,4833,4498,5170,5694,6396,4150,3511,3969,3983,3592,3229,3243,3023,2950,2921,2956,2858,2874,2805,2880,3049,3149,3169,3063,3170,3155,3081,2955,3090,3121,3147,3170,3310,3205,2972,3165,3252,3234,3184,3224,3015,3174,2934,2596,2210,2377,2390,2405,14160,14531,14682,13466,16520,14306,15640,5356,4097,4715,4749,4175,4593,4604,3866,3874,2771,3812,2956,3569,2810,2751,4956,6081,4789,4049.5,3678.5,4224.5,4056,3558,3387,3560,3640,7720,5345,4348,3429,2486,8399,8273,8664,10141,7612,7002,7294,7174,7303,7421.5,6869,7493,7381,7187,7947,7120,7012.5,6905,6818,6609,6735,6790,6850,6800,7039,6490,6769,6555,3377.5,3277.5,3677.5,3277.5,3277.5,3481.5,894,950,540,0,550,500,450,100,500,300,200,0,400,250,0,250,250,350
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12085,29633,3088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14136,28272,25536,28272,27360,28272,21036,30972,30972,30060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10460,11290,16287,13179,12870,12681,14440,15510,13410,12910,14439,13265.5,12702,14687,3100,21170,15266,15345,16819,13471,12862,12320,14257,13048,10535,14198,12678,15376,12626,3100,3000,17761,17943,16084,17135,13392,15105,13994,15057,14537,11401,13532,10564,16691,14367,13499,8749,9321,6537,6004,1350,6779,6061,6728,925,910,4960,4138,5411,5394,5421,4284,2934,7326,6491,6912,6460,6263,7033,6752,7478,7147,6511,6838,4356,6047,6589,6669,6891,5213,6230,4880,6274,5601,4613,6001,6291,5335,6563,6799,6130,8782,10052,9033,11650,11486,9021,909,7535,8328,8154,7099,5803,5094,4301,0,4353,4483,4492,3593,4655,4944,4901,4901,4772,5609,5588,4664,5582,5439,5897,4810,5482,5360,4016,5039,4690,3733,2848,4888,4892,4388,3782,3924,5198,4956,3714,3054,5545,9643,19137,28656,7839,5713,7396,0,6899,5769,6719,6951,7754,10103,6894,10362,11605,23290,11983,5447,3564,1414,4362,6021,8360,5908,5998,4913,5740,6796,6310,4182,2428,3641,3908,2245,3625,3685,2186,3249,3051,2438,2181,4567,2623,2165,2504,2360,2146,2830,5077,2436,3380,2600,2882,2024,1645,2476,1871,2216,1468,1533,2315,1612,1836,1813,1752,575,571,1876,1793,2917,697,534,734,870,1663,1210,834,360,2833,630,1091,750,830,905,700,1001,874,1111,548,748,947,740,741,641,755,815,711,725,1015,699,1114,1114,1485,2052,13949,29379,3744,2922,5812,5005,8489,4092,8321,15515,9012,6289,3655,5642,6548,1434,9730,8743,8247,691,4550,8804,10197,8607,2220,863,2277,1012,1037,3859,6515,6008,4310,4446,4097,4144,4716,4976,5169,5311,6292,6335,6279,10288,10787,7820,4789,4198,3754,4555,4160,4318,3235,5088,6070,6254,5757,7360,5928,3868,5638,5840,5752,5856,5382,3038,5845,5711,4951,3666,3139,2365,1021,853,1402,1193,1573,2168,3986,3599,4388,5365,6135,7618,12188,15642,15286,14797,12259,9778,12670,19696,20835,15431,13643,14609,14281,14171,10467,9816,6926,2650,5669,6491,8577,7789,8804,8366,8404,7288,6662,5257,6578,5224,6901,7986,6713,6601,6107,5575,6632,6480,7487,6614,6785,5846,6686,9826,7700,7010,6386,11031,8381,8178,7722,9025,7264,6819,6426,4195,4637,4884,3450,654,598,1067,4377,5987,4893,638,5767,3102,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,6210,5433,6648,7353,5641,5161,1159,1000,1929,3209,1035,1635,884,884,2425,1497,1891,1692,3719,3462,1783,0,1441,1908,1123,1668,4560,591,0,1489,1455,899,902,0,245,0,0,168,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993,8768,22762,372,0,0,0,0,0,0,0,0,0,0,2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4007,407,0,0,1125,0,0,102,122,0,0,0,70,0,0,107,112,1549,13328,8705,0,564,0,660,842,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,402,1158,204,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4985,5065,6185,0,0,0,3720,4470,4220,4260,4150,3690,4102,3305,2630,2225,3590,3965,3460,4360,3208,3852,4400,4312,1901,3585,3668,4008,3685,3527,3808,4352,3366,3838,4054,3337,4903,10534,12867,14735,16522,17276,14576,12890,19175,16740,16705,13200,14946,20160,22405,25845,27213,21322,26463,24493,24605,27996,26491,15730,25463,22119,22649,23604,18730,18905,21387,22813,23977,23134,16402,19914,18678,15902,16060,12355,14562,15736,17018,18337,17140,15174,14870,18181,28054,26638,22311,0,19570,19321,17878,19467,20091,22129,13343,16988,15173,11944,12192,11167,14423,11931,10506,11677,8974,7530,6861,8306,9251,9180,16647,14762,24339,26206,27831,27415,15675,12756,0,23264,15193,14004,16790,13430,8507,7584,12484,13031,12871,14426,17583,15249,18902,16043,21294,24437,23928,22614,18681,16843,16843,15941,12501,13424,14750,11774,12315,9234,10759,9063,14234,13678,13678,8867,9127,7636,9588,7670,6661,5312,9241,5220,10294,9198,5825,5783,6400,5857,5560,6761,4730,6062,6387,4686,4657,5497,4190,5795,7742,7742,6420,5317,5126,5375,6447,7419,6528,5832,6444,5447,4680,9412,9046,3471,7745,8621,7314,9954,9746,9163,16303,19769,6724,7282,6674,7135,8458,5908,7019,8892,7278,7210,7575,7284,5774,5768,6664,4731,6498,7371,6621,7032,4644,5512,3862,3728,6432,4830,12514,7335,8813,8118,7899,8489,9475,9762,1028,1744,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,695,740,740,697,709,696,718,690,446,532,487,421,398,409,416,425,731,900,904,884,882,979,1215,1216,1139,1143,1174,1129,970,928,1077,884,651,758,812,852,773,1043,728,715,1285,1101,1163,880,670,674,0,0,0,1448,1184,625,375,1110,376,500,750,375,1688,3205,3681,2448,1954,2044,560,665,99,0,0,0,0,0,2385,2774,2974,6152,2494,3301,6224,5759,110,0,3206,3353,1645,2662,2130,2333,2168,1816,2280,1979,2807,2304,1810,751,702,2009,1651,1711,1235,754,712,844,1261,1917,1932,3163,2836,1836,2355,2428,936,3102,5331,5413,5939,7245,6320,6108,4820,5939,9170,9281,10225,9413,13011,8821,15041,15851,2613,2053,1999,2045,1978,2045,1978,2045,2045,1978,2045,1978,2045,2045,1913,2045,1978,2054,0,2054,2151,1960,1691,4323,3242,3071,1574,2069,2310,2301,1927,1418,1526,1581,2127,1781,1852,2022,1473,1612,1275,1593,1212,1164,1456,1127,1218,962,0,1213,1095,1166,924,1758,914,743,1755,2674,2596,1342,164,985,817,2440,7856,7347,7110,7347,7347,0,0,0,0,0,2888,2776,4328,2416,2086,3226,1681,1681,2233,4831,3762,3830,3347,2523,2979,3064,2248,0,0,1908,4384,2736,2078,41581,1529,1667,1358,1949,2060,1716,1607,1680,0,2119,2209,1906,1923,1127,992,5125,1186,1759,784,710,542,1126,724,6223,6732,8380,7370,7951,6674,2830,3030,2804,2796,3281,0,2849,1810,2948,2270,2579,2579,1559,901,1887,2696,2778,2801,4298,2152,5714,3146,2165,3220,1703,1530,536,844,2334,1666,1011,2171,2006,1951,2440,1452,2094,1742,1812,2179,3362,2333,2311,2711,2196,2148,4810,2455,2651,2251,2762,2698,3255,2382,2687,2861,3426,2297,3258,1985,6,0,0,0,2150,2640,2308,2134,3364,3230,4052,2637,2126,1248,1077,2003,2488,3355,2775,2733,3136,0,5195,5006,4170,4116,4402,4104,2433,5518,4872,5328,899,2354,1665,1681,1728,6079,4715,4803,4512,2657,1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
